"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044390","GO:0044390","ubiquitin-like protein conjugating enzyme binding","10/2715","42/17763",0.0974880862256941,0.397944256451101,0.337649672140328,"Prkn/Tcerg1/Marchf7/Rps3/Rnf40/Rnf125/Rasd2/Siah1a/Trim72/Aup1",10
"GO:0032182","GO:0032182","ubiquitin-like protein binding","24/2715","120/17763",0.097504956342564,0.397944256451101,0.337649672140328,"Rad23a/Tax1bp1/Faf1/Sqstm1/Nbr1/Ascc2/Tom1l1/Prkn/Hgs/Marchf7/Ube2l6/Rad23b/Eps15/Nedd4/Wdr48/Gga1/Nploc4/Simc1/Rnf31/Ubxn7/Nod2/Aup1/Faap20/Ddi2",24
"GO:0019209","GO:0019209","kinase activator activity","26/2715","132/17763",0.100726621538668,0.409478547955225,0.347436343719585,"Daxx/Rplp1/Gprc5b/Ccnt1/Tom1l1/Il6st/Adipoq/Cdkn1a/Pim1/Agap2/Pde8a/Als2/Rheb/Iqgap1/Gas6/Slc27a1/Tgfbr2/Ltf/Malt1/Htr2a/Pik3r1/Igf2/Rictor/Abi1/Acvr2b/Hmgb1",26
"GO:0038187","GO:0038187","pattern recognition receptor activity","9/2715","37/17763",0.101040161183757,0.409478547955225,0.347436343719585,"Cd36/Clec4n/Clec4e/Clec4d/Pglyrp1/Scarb1/Tlr4/Trim30b/Nod2",9
"GO:0051213","GO:0051213","dioxygenase activity","19/2715","92/17763",0.101715630314714,0.410774660886344,0.348536075903565,"Por/Kdm4b/P4hb/Kdm4c/Pir/Kdm4a/Egln3/Kdm1a/Kdm6a/Phf2/Kdm3b/Tet2/Phf8/Rsbn1/Ptgs1/Kdm3a/Fto/Kdm5d/Uty",19
"GO:0016407","GO:0016407","acetyltransferase activity","20/2715","98/17763",0.104396901329461,0.414153341060355,0.351402834839089,"Kat2b/Brpf1/Pafah1b2/Nat9/Jade2/Kat2a/Kat6b/Crebbp/Kat5/Oga/Sat1/Meaf6/Kat8/Taf1/Kat6a/Ogt/Smarce1/Kat7/Ep300/Brpf3",20
"GO:0016747","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","40/2715","215/17763",0.104787998387811,0.414153341060355,0.351402834839089,"Kat2b/Brpf1/Pafah1b2/Osgep/Zdhhc24/Zdhhc12/Nat9/Cers2/Sirt1/Jade2/Kat2a/Nmt1/Sptlc2/Kat6b/Crebbp/Kat5/Oga/Alas2/Sat1/Pnpla2/Glul/Lrat/Meaf6/Kat8/Acsm3/Taf1/Kat6a/Pla2g4c/Ogt/Zdhhc14/Zdhhc23/Aspg/Tgm2/Smarce1/Kat7/Abhd4/Pla2g4e/Ep300/Brpf3/Dgat2l6",40
"GO:0003756","GO:0003756","protein disulfide isomerase activity","5/2715","17/17763",0.105062276130462,0.414153341060355,0.351402834839089,"Itgb3/Pdia5/P4hb/Qsox1/Qsox2",5
"GO:0008432","GO:0008432","JUN kinase binding","5/2715","17/17763",0.105062276130462,0.414153341060355,0.351402834839089,"Daxx/Mapk8ip3/Rnf13/Tgif1/Gstp1",5
"GO:0015562","GO:0015562","efflux transmembrane transporter activity","5/2715","17/17763",0.105062276130462,0.414153341060355,0.351402834839089,"Slc30a5/Abcc1/Abcb1b/Slc27a1/Abcc4",5
"GO:0016864","GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","5/2715","17/17763",0.105062276130462,0.414153341060355,0.351402834839089,"Itgb3/Pdia5/P4hb/Qsox1/Qsox2",5
"GO:1990226","GO:1990226","histone methyltransferase binding","5/2715","17/17763",0.105062276130462,0.414153341060355,0.351402834839089,"Paxbp1/Hsp90ab1/Phf1/Resf1/Per2",5
"GO:0017025","GO:0017025","TBP-class protein binding","7/2715","27/17763",0.106402284035357,0.416671354644325,0.353539331213367,"Brf1/Psmc1/Psmc2/Taf1/Gtf2a2/Hnrnpf/Naca",7
"GO:0001786","GO:0001786","phosphatidylserine binding","13/2715","59/17763",0.106799677127765,0.416671354644325,0.353539331213367,"Appl2/Cidec/Gas6/Cd300a/Scarb1/Gramd1b/Thbs1/Syt15/Fcho2/Trim72/Cd300lf/Hmgb1/Cpne1",13
"GO:0120015","GO:0120015","sterol transfer activity","6/2715","22/17763",0.107144062622826,0.416671354644325,0.353539331213367,"Apoe/Abca1/Stard3/Npc2/Gramd1b/Stard5",6
"GO:0140416","GO:0140416","transcription regulator inhibitor activity","6/2715","22/17763",0.107144062622826,0.416671354644325,0.353539331213367,"Daxx/Id3/Taf3/Taf1/Zfp451/Lyar",6
"GO:0051219","GO:0051219","phosphoprotein binding","22/2715","110/17763",0.108893699622133,0.422054439810614,0.358106797415067,"Plcg1/Grb10/Cacnb1/Rb1/Cblb/Csnk1a1/Snca/Zap70/Fgr/Epb41/Mtor/Uri1/Nedd4/Cbl/Mid1/Pcif1/Pik3r1/Thrap3/Shb/Scaf8/Socs3/Sh2d3c",22
"GO:0015175","GO:0015175","neutral L-amino acid transmembrane transporter activity","10/2715","43/17763",0.110494736378677,0.426827493369137,0.36215666104048,"Slc1a3/Slc3a2/Slc36a2/Slc1a1/Sfxn2/Sfxn3/Slc43a1/Slc7a10/Slc38a7/Slc43a2",10
"GO:0016860","GO:0016860","intramolecular oxidoreductase activity","11/2715","49/17763",0.118324956683302,0.455551083230714,0.386528191832121,"Mri1/Itgb3/Eci2/Pdia5/P4hb/Echs1/Tbxas1/Qsox1/Qsox2/Gpi1/Ptges3",11
"GO:0003727","GO:0003727","single-stranded RNA binding","19/2715","94/17763",0.119503288963362,0.455872568868973,0.386800967525189,"Fmr1/Exosc10/Bcl2l2/Pan3/Rbmx/Rbpms/Ddx1/Hnrnpu/Aqr/Hnrnpf/Rbm7/Cirbp/Paip2b/Hnrnpa1/Dis3l2/Cbx7/Rps7/Hmgb1/Dazap1",19
"GO:0004896","GO:0004896","cytokine receptor activity","19/2715","94/17763",0.119503288963362,0.455872568868973,0.386800967525189,"Il17ra/Prlr/Il13ra1/Ifngr1/Il6st/Osmr/Ccr1/Il18rap/Il1r1/Il1r2/Cxcr2/Gpr35/Il6ra/Csf3r/Il4ra/Fzd4/Lepr/Csf2rb/Csf2rb2",19
"GO:0030547","GO:0030547","signaling receptor inhibitor activity","8/2715","33/17763",0.119987238905773,0.455872568868973,0.386800967525189,"Gpihbp1/Ly6c2/Ly6e/Wfikkn2/Ly6a/Ly6c1/Lilrb4b/Lilrb4a",8
"GO:0043495","GO:0043495","protein-membrane adaptor activity","8/2715","33/17763",0.119987238905773,0.455872568868973,0.386800967525189,"Rapsn/Retreg1/Myh9/Gabarapl1/Sun1/Retreg2/Syne3/Syne1",8
"GO:0045296","GO:0045296","cadherin binding","14/2715","66/17763",0.123165786050535,0.456255267962383,0.387125681907476,"Ndrg1/Fxyd5/Cd46/Psen1/Ptprj/Pkp4/Prom1/P2rx4/Cdh15/Ctnna1/Ppp1ca/Obscn/Cd2ap/Ank3",14
"GO:0043274","GO:0043274","phospholipase binding","7/2715","28/17763",0.12410802486156,0.456255267962383,0.387125681907476,"Prkn/Kat5/Snca/Sele/Prkcz/Arhgap6/Dlc1",7
"GO:0004535","GO:0004535","poly(A)-specific ribonuclease activity","4/2715","13/17763",0.124374329773839,0.456255267962383,0.387125681907476,"Pan2/Cnot2/Parn/Pan3",4
"GO:0005536","GO:0005536","glucose binding","4/2715","13/17763",0.124374329773839,0.456255267962383,0.387125681907476,"Slc2a3/Gyg1/Pygl/Hk1",4
"GO:0008174","GO:0008174","mRNA methyltransferase activity","4/2715","13/17763",0.124374329773839,0.456255267962383,0.387125681907476,"Rnmt/Nsun2/Cmtr1/Pcif1",4
"GO:0097157","GO:0097157","pre-mRNA intronic binding","4/2715","13/17763",0.124374329773839,0.456255267962383,0.387125681907476,"Rnpc3/Tardbp/Rbm7/Ep300",4
"GO:0140713","GO:0140713","histone chaperone activity","4/2715","13/17763",0.124374329773839,0.456255267962383,0.387125681907476,"Pwp1/Asf1b/Myd88/Nap1l1",4
"GO:0005048","GO:0005048","signal sequence binding","10/2715","44/17763",0.124433254898832,0.456255267962383,0.387125681907476,"Kpnb1/Ipo4/Kdelr1/Lbr/Srp68/Nfkbia/Brap/Ipo5/Pom121/Nup98",10
"GO:0005547","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","10/2715","44/17763",0.124433254898832,0.456255267962383,0.387125681907476,"Hip1r/Akt1/Washc2/Gbf1/Iqgap1/Ogt/Zfyve1/Pla2g4e/Npm1/Obscn",10
"GO:0140313","GO:0140313","molecular sequestering activity","10/2715","44/17763",0.124433254898832,0.456255267962383,0.387125681907476,"Stat3/Ddx56/Nfkbia/Cdkn1a/Fth1/Lcn2/Casq2/Wdr44/Trem1/C1ra",10
"GO:0140359","GO:0140359","ABC-type transporter activity","10/2715","44/17763",0.124433254898832,0.456255267962383,0.387125681907476,"Abca1/Abca5/Abcd4/Atp13a3/Abcc1/Ralbp1/Abca3/Abca4/Abcb1b/Abcc4",10
"GO:0008234","GO:0008234","cysteine-type peptidase activity","29/2715","153/17763",0.125606603978864,0.459100087327809,0.389539468035717,"Lgmn/Ctsl/Capn2/Tinagl1/Casp2/Pgpep1l/Zranb1/Eif3f/Usp11/Otud5/Sfrp1/Usp3/Malt1/Senp1/Casp4/Usp36/Usp54/Capn5/Capn15/Mindy4/Otud7b/Mindy1/Usp48/Usp42/Capn12/Usp46/Capn11/Usp31/Actmap",29
"GO:0000030","GO:0000030","mannosyltransferase activity","6/2715","23/17763",0.127154688194328,0.460693127267593,0.390891138287655,"Dpm2/Pomt2/Alg1/Dpy19l3/Dpm1/Pigb",6
"GO:0016895","GO:0016895","DNA exonuclease activity, producing 5'-phosphomonoesters","6/2715","23/17763",0.127154688194328,0.460693127267593,0.390891138287655,"Pld3/Apex2/Rexo2/Pold1/Isg20/Trex1",6
"GO:0005324","GO:0005324","long-chain fatty acid transporter activity","5/2715","18/17763",0.12803679121463,0.460693127267593,0.390891138287655,"Cd36/Abcd4/Abcc1/Slc27a1/Fabp4",5
"GO:0043295","GO:0043295","glutathione binding","5/2715","18/17763",0.12803679121463,0.460693127267593,0.390891138287655,"Gstm7/Ltc4s/Gsr/Gstm2/Gstm1",5
"GO:1990380","GO:1990380","K48-linked deubiquitinase activity","5/2715","18/17763",0.12803679121463,0.460693127267593,0.390891138287655,"Otud5/Usp36/Mindy4/Otud7b/Mindy1",5
"GO:0046915","GO:0046915","transition metal ion transmembrane transporter activity","9/2715","39/17763",0.130704959043656,0.468653055044859,0.397645016401699,"Trpm2/Slc30a5/Slc39a14/Slc40a1/Slc11a1/Atp2c1/Atp7a/Slc25a37/Slc25a28",9
"GO:0004601","GO:0004601","peroxidase activity","11/2715","50/17763",0.13187207176587,0.468653055044859,0.397645016401699,"Gstm7/Gpx3/Ltc4s/Ptgs1/Hbb-b1/Gstp1/Gpx1/Hba-a2/Hba-a1/Hbb-bt/Gpx4",11
"GO:0005544","GO:0005544","calcium-dependent phospholipid binding","11/2715","50/17763",0.13187207176587,0.468653055044859,0.397645016401699,"Doc2b/Anxa7/Anxa11/Esyt1/Anxa4/Dysf/Pla2g4c/Syt15/Pla2g4e/Cpne8/Cpne1",11
"GO:0120013","GO:0120013","lipid transfer activity","11/2715","50/17763",0.13187207176587,0.468653055044859,0.397645016401699,"Apoe/Abca1/Stard3/Npc2/Cert1/Abca3/Esyt1/Cidec/Gramd1b/Atg2b/Stard5",11
"GO:0046332","GO:0046332","SMAD binding","17/2715","84/17763",0.134093248974925,0.475084977196437,0.403102404893947,"Tgfbr1/Zmiz1/Ddx5/Snw1/Yy1/Drosha/Crebbp/Smad4/Tgfbr3/Smad1/Tgfbr2/Cited2/Tgif1/Bmpr1b/Jun/Ep300/Zc3h3",17
"GO:0004177","GO:0004177","aminopeptidase activity","8/2715","34/17763",0.137030201794314,0.484005758631293,0.410671552778066,"Mmp14/Lta4h/Ctsl/Lnpep/Rnpepl1/Anpep/Npepl1/Actmap",8
"GO:0019905","GO:0019905","syntaxin binding","15/2715","73/17763",0.138883728748631,0.487483254557506,0.413622155382126,"Napa/Abca1/Vps54/Slc6a4/Doc2b/Dapk1/Napb/Stxbp3/Unc13b/Rnf40/Tpcn1/Myo5a/Txlng/Syt15/Hectd3",15
"GO:0001217","GO:0001217","DNA-binding transcription repressor activity","57/2715","324/17763",0.139005711371548,0.487483254557506,0.413622155382126,"Mnt/Mxd1/Peg3/Hdac5/Prox1/Mafk/Tbx3/E2f7/Patz1/Aebp1/Hif1a/Ylpm1/Yy1/Myc/Hsf1/Ets2/Gtf2ird1/Rela/Mxi1/Rorc/Cc2d1b/Rest/Foxp2/Foxp1/Etv6/Zfp949/Nfatc1/Hsf4/Cc2d1a/Mxd4/Zfp384/Zfhx3/Ikzf5/Bach2/Klf8/Foxo1/Zbtb39/Tgif1/Zbtb33/Pou4f1/Foxo3/Zfp668/Zfp169/Zfp217/Jun/Glis3/Zfp869/Foxk1/Cebpb/Nfil3/Prdm2/Zfp746/Max/Zfp422/Rbak/Zbtb16/Atf7",57
"GO:0004715","GO:0004715","non-membrane spanning protein tyrosine kinase activity","10/2715","45/17763",0.139280929873573,0.487483254557506,0.413622155382126,"Zap70/Fgr/Tec/Bmx/Jak3/Styk1/Ptk6/Ripk2/Fes/Peak1",10
"GO:0005080","GO:0005080","protein kinase C binding","13/2715","62/17763",0.14311620093681,0.49372541845049,0.418918536867083,"Akt1/Akt2/Hdac5/Sqstm1/Akt3/Plek/Rack1/Itgb3/Adcy4/Casq2/Tirap/Pawr/Ugt1a7c",13
"GO:0005217","GO:0005217","intracellular ligand-gated monoatomic ion channel activity","7/2715","29/17763",0.14320174474538,0.49372541845049,0.418918536867083,"Mcoln1/Trpm2/Itpr2/Ryr1/Rasa3/Tpcn1/Itpr3",7
"GO:0035925","GO:0035925","mRNA 3'-UTR AU-rich region binding","7/2715","29/17763",0.14320174474538,0.49372541845049,0.418918536867083,"Khsrp/Hnrnpa0/Zfp36l1/Exosc8/Zfp36/Zfp36l2/Mex3d",7
"GO:0043236","GO:0043236","laminin binding","7/2715","29/17763",0.14320174474538,0.49372541845049,0.418918536867083,"Itga7/Ncl/Tinagl1/Rpsa/Dag1/Thbs1/Lgals3",7
"GO:0070566","GO:0070566","adenylyltransferase activity","7/2715","29/17763",0.14320174474538,0.49372541845049,0.418918536867083,"Papss2/Kars1/Oas3/Tent2/Tent5c/Tent5b/Tut1",7
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","56/2715","319/17763",0.145234247465286,0.499242725661921,0.423599888440418,"Mnt/Mxd1/Peg3/Hdac5/Prox1/Mafk/Tbx3/E2f7/Patz1/Aebp1/Ylpm1/Yy1/Myc/Hsf1/Ets2/Gtf2ird1/Rela/Mxi1/Rorc/Cc2d1b/Rest/Foxp2/Foxp1/Etv6/Zfp949/Nfatc1/Hsf4/Cc2d1a/Mxd4/Zfp384/Zfhx3/Ikzf5/Bach2/Klf8/Foxo1/Zbtb39/Tgif1/Zbtb33/Pou4f1/Foxo3/Zfp668/Zfp169/Zfp217/Jun/Glis3/Zfp869/Foxk1/Cebpb/Nfil3/Prdm2/Zfp746/Max/Zfp422/Rbak/Zbtb16/Atf7",56
"GO:0030170","GO:0030170","pyridoxal phosphate binding","11/2715","51/17763",0.146220901034927,0.501126104154247,0.425197906555119,"Shmt1/Sptlc2/Pygl/Csad/Cbs/Alas2/Hdc/Cth/Oat/Mocos/Kyat3",11
"GO:0043548","GO:0043548","phosphatidylinositol 3-kinase binding","9/2715","40/17763",0.147075073306195,0.501126104154247,0.425197906555119,"Igf1r/Insr/Xbp1/Dnm2/Cbl/Rasd2/Pik3ip1/Tlr4/Pik3r1",9
"GO:0004197","GO:0004197","cysteine-type endopeptidase activity","14/2715","68/17763",0.147376090616437,0.501126104154247,0.425197906555119,"Lgmn/Ctsl/Capn2/Casp2/Usp11/Sfrp1/Malt1/Senp1/Casp4/Capn5/Capn15/Usp48/Capn12/Capn11",14
"GO:0004529","GO:0004529","DNA exonuclease activity","6/2715","24/17763",0.148819267294292,0.501126104154247,0.425197906555119,"Pld3/Apex2/Rexo2/Pold1/Isg20/Trex1",6
"GO:0004602","GO:0004602","glutathione peroxidase activity","6/2715","24/17763",0.148819267294292,0.501126104154247,0.425197906555119,"Gstm7/Gpx3/Ltc4s/Gstp1/Gpx1/Gpx4",6
"GO:0005112","GO:0005112","Notch binding","6/2715","24/17763",0.148819267294292,0.501126104154247,0.425197906555119,"Notch4/Snw1/Notch1/Chac1/Sned1/Aak1",6
"GO:0017075","GO:0017075","syntaxin-1 binding","6/2715","24/17763",0.148819267294292,0.501126104154247,0.425197906555119,"Slc6a4/Dapk1/Stxbp3/Unc13b/Rnf40/Myo5a",6
"GO:0004030","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","5/2715","19/17763",0.153064336266468,0.502748038833914,0.426574093556048,"Aldh9a1/Aldh2/Aldh1a1/Rdh11/Aldh3b2",5
"GO:0004435","GO:0004435","phosphatidylinositol phospholipase C activity","5/2715","19/17763",0.153064336266468,0.502748038833914,0.426574093556048,"Plcg1/Plcd3/Plcb3/Ccr1/Plcb4",5
"GO:0031489","GO:0031489","myosin V binding","5/2715","19/17763",0.153064336266468,0.502748038833914,0.426574093556048,"Rab3d/Rab14/Fus/Rab27a/Rab11b",5
"GO:0004559","GO:0004559","alpha-mannosidase activity","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Man1a/Man2a1/Edem1/Man2c1",4
"GO:0005161","GO:0005161","platelet-derived growth factor receptor binding","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Ern1/Ptprj/Il1r1/Pik3r1",4
"GO:0005523","GO:0005523","tropomyosin binding","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Tnnt2/Lmod1/Tmod3/Tnnt1",4
"GO:0005545","GO:0005545","1-phosphatidylinositol binding","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Epb41/Mcf2l/Picalm/Zfyve1",4
"GO:0008195","GO:0008195","phosphatidate phosphatase activity","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Lpin1/Lpin2/Plppr3/Plppr2",4
"GO:0043560","GO:0043560","insulin receptor substrate binding","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Igf1r/Insr/Ncl/Pik3r1",4
"GO:0044548","GO:0044548","S100 protein binding","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Anxa11/Iqgap1/Ezr/Ahnak",4
"GO:0050700","GO:0050700","CARD domain binding","4/2715","14/17763",0.15408900930494,0.502748038833914,0.426574093556048,"Card10/Casp4/Ripk2/Nod2",4
"GO:0070717","GO:0070717","poly-purine tract binding","8/2715","35/17763",0.155214802478684,0.504994639050367,0.428480299800311,"Fmr1/Bcl2l2/Pan3/Rbpms/Ddx1/Hnrnpu/Paip2b/Dazap1",8
"GO:0070279","GO:0070279","vitamin B6 binding","11/2715","52/17763",0.161344599331205,0.523463517493095,0.444150863327475,"Shmt1/Sptlc2/Pygl/Csad/Cbs/Alas2/Hdc/Cth/Oat/Mocos/Kyat3",11
"GO:0140678","GO:0140678","molecular function inhibitor activity","77/2715","452/17763",0.16293577157441,0.527145143328975,0.447274667067009,"Kat2b/Akt1/Angptl4/Daxx/Prkar2b/Cdkn1b/Itih3/Id3/Dynll1/Tsacc/Slpi/Ppp1r12c/Ppp1r12a/Rack1/Serpina3n/Prkch/Itih4/Deptor/Ppp1r1a/Gpihbp1/Ly6c2/Ly6e/Cdkn1a/C3/Nedd4l/Taf3/Prkar1b/Tsc1/Notch1/Mcub/Rps20/Uri1/Furin/Taf1/Nedd4/Ngp/Ltf/Pkig/Wnk2/Txnip/Adrm1/Thbs1/Dgkz/Apoc1/Rpl37/Zfp451/Simc1/Wfikkn2/Camk2n1/Scn3b/Smcr8/Bex1/Ppp1r37/Wfdc21/Socs3/Fry/Npm1/Sh3rf2/Abce1/Rpl5/Rpl11/Kng2/Fnip2/Rps7/Rps15/Serpina3c/Lyar/Wfdc17/Rpl23/Rpl37rt/Spint2/Ly6a/Ly6c1/Ugt1a7c/Lilrb4b/Lilrb4a/Itprip",77
"GO:0004712","GO:0004712","protein serine/threonine/tyrosine kinase activity","9/2715","41/17763",0.164413419373491,0.530439942392129,0.450070254150898,"Akt1/Braf/Pdk4/Clk4/Clk1/Prkaa2/Clk3/Acvr2b/Clk2",9
"GO:1901681","GO:1901681","sulfur compound binding","45/2715","255/17763",0.166001020313714,0.534070134992589,0.453150417569469,"Gnmt/Apoe/Insr/Zfp207/Acaca/Eci2/Bmp4/Tkt/Cxcl13/Cbs/Smad4/Fth1/Pcx/Dhtkd1/Mstn/Cfh/Ptprc/Selp/Rpl22/Tgfbr3/Gpnmb/Pdcd5/Furin/Sult1a1/Itgam/Sfrp1/Fgfr1/Adgrg1/Ltf/Trf/Ptprf/Gns/Fgf2/Pcif1/Eva1c/Thbs1/Acacb/Rpl29/Ftl1/Slit3/Acbd4/Gstp1/Mocs1/Hmgb1/Ppia",45
"GO:0032266","GO:0032266","phosphatidylinositol-3-phosphate binding","10/2715","47/17763",0.17157334577437,0.550323596306763,0.466941233229981,"Washc2/Wipi2/Dennd1a/Vps13b/Wdr45/Hip1/Atg2b/Zfyve1/Pla2g4e/Obscn",10
"GO:0015296","GO:0015296","monoatomic anion:monoatomic cation symporter activity","6/2715","25/17763",0.172005903261248,0.550323596306763,0.466941233229981,"Slc12a7/Slc6a4/Slc39a14/Slc12a2/Slc12a6/Slc12a9",6
"GO:1901981","GO:1901981","phosphatidylinositol phosphate binding","33/2715","183/17763",0.173920663494768,0.553621491258324,0.469739447128275,"Hip1r/Akt1/Flii/Kcnq1/Ttpal/Cert1/Twf1/Washc2/Gbf1/Avil/Pfn2/Rab35/Wipi2/Iqgap1/Tirap/Nlrp3/Tpcn1/Ogt/Dennd1a/Vps13b/Picalm/Wdr45/Hip1/Fzd7/Atg2b/Fcho2/Zfyve1/Acap2/Pla2g4e/Amer1/Npm1/Kcnh1/Obscn",33
"GO:0001968","GO:0001968","fibronectin binding","8/2715","36/17763",0.174474651790502,0.553621491258324,0.469739447128275,"Fbln1/Mmp9/Igfbp3/Itgb3/Ctsl/Thbs1/Lilrb4b/Lilrb4a",8
"GO:0031624","GO:0031624","ubiquitin conjugating enzyme binding","8/2715","36/17763",0.174474651790502,0.553621491258324,0.469739447128275,"Prkn/Marchf7/Rnf40/Rnf125/Rasd2/Siah1a/Trim72/Aup1",8
"GO:0004629","GO:0004629","phospholipase C activity","5/2715","20/17763",0.179924187986777,0.558696816099404,0.47404578335707,"Plcg1/Plcd3/Plcb3/Ccr1/Plcb4",5
"GO:0008569","GO:0008569","minus-end-directed microtubule motor activity","5/2715","20/17763",0.179924187986777,0.558696816099404,0.47404578335707,"Dync1h1/Dnhd1/Dnah17/Dnah10/Dnah6",5
"GO:0033130","GO:0033130","acetylcholine receptor binding","5/2715","20/17763",0.179924187986777,0.558696816099404,0.47404578335707,"Rapsn/Ly6c2/Ly6e/Ly6a/Ly6c1",5
"GO:0016741","GO:0016741","transferase activity, transferring one-carbon groups","36/2715","202/17763",0.18040167098995,0.558696816099404,0.47404578335707,"Trmt1/Kmt2a/Gnmt/Inmt/Kmt2b/Ezh1/Rnmt/Ehmt2/Prdm15/Smyd4/Shmt1/Ftsj3/Nsun2/Setd4/Gart/Cmtr1/Setbp1/Tyms/Mettl21a/Smyd2/Mecom/Trmo/Thumpd3/Amt/Trmt13/Kmt2c/Pnmt/Trmt112/Suv39h1/Pcif1/Setd1a/Prdm10/Setd2/Kmt2d/Nsd3/2700097O09Rik",36
"GO:0004620","GO:0004620","phospholipase activity","17/2715","88/17763",0.180668078997644,0.558696816099404,0.47404578335707,"Pld3/Hmox1/Plcg1/Plcd3/Plcb3/Pnpla2/Ccr1/Pld1/Plb1/Plbd2/Pla2g4c/Pnpla7/Aspg/Plcb4/Abhd4/Napepld/Pla2g4e",17
"GO:0048306","GO:0048306","calcium-dependent protein binding","17/2715","88/17763",0.180668078997644,0.558696816099404,0.47404578335707,"Syn2/Ddx5/Anxa7/Anxa11/Rbm22/Selp/Casq2/Slc9a1/Anxa4/Myo5a/Myo1d/S100a13/Cd177/S100a8/S100a9/Hnrnpm/Tnnc1",17
"GO:0016757","GO:0016757","glycosyltransferase activity","44/2715","251/17763",0.181108115671526,0.558696816099404,0.47404578335707,"St8sia6/St3gal1/Mfng/Gyg1/Upp1/Pygl/Gcnt2/Galnt15/Hexa/Mgat4a/Dpm2/Ext2/Ugcg/B4galt1/A3galt2/Lfng/Zc3hav1/Glt28d2/Tnks/B3gnt3/Stt3b/B3galt2/Galnt17/Pomt2/Ogt/B3galt1/Art3/Csgalnact1/Gtdc1/Uggt1/Galnt18/Alg1/Dpy19l3/Parp4/Ugt1a6a/Fut2/St6galnac2/Art5/Dpm1/St6galnac4/Pigb/Ugt1a7c/Ugt1a6b/Pnp",44
"GO:0008375","GO:0008375","acetylglucosaminyltransferase activity","9/2715","42/17763",0.182665782959254,0.558696816099404,0.47404578335707,"Mfng/Gcnt2/Hexa/Mgat4a/Ext2/Lfng/Glt28d2/B3gnt3/Ogt",9
"GO:0140358","GO:0140358","P-type transmembrane transporter activity","7/2715","31/17763",0.185204478727791,0.558696816099404,0.47404578335707,"Atp2a3/Atp13a3/Atp2a1/Atp13a1/Atp2c1/Atp7a/Atp13a5",7
"GO:0008656","GO:0008656","cysteine-type endopeptidase activator activity involved in apoptotic process","4/2715","15/17763",0.18613122889755,0.558696816099404,0.47404578335707,"Apaf1/Rack1/Atp2a3/Ctsl",4
"GO:0015923","GO:0015923","mannosidase activity","4/2715","15/17763",0.18613122889755,0.558696816099404,0.47404578335707,"Man1a/Man2a1/Edem1/Man2c1",4
"GO:0001162","GO:0001162","RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Tbx1/Rxra/Hsf1",3
"GO:0002162","GO:0002162","dystroglycan binding","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Plec/Dag1/Dmd",3
"GO:0004875","GO:0004875","complement receptor activity","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Fpr1/C5ar1/Fpr2",3
"GO:0005388","GO:0005388","P-type calcium transporter activity","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Atp2a3/Atp2a1/Atp2c1",3
"GO:0008353","GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Cdk12/Brd4/Cdk13",3
"GO:0008603","GO:0008603","cAMP-dependent protein kinase regulator activity","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Prkar2b/Prkar1b/Pkig",3
"GO:0015132","GO:0015132","prostaglandin transmembrane transporter activity","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Slco2b1/Slco2a1/Abcc4",3
"GO:0016742","GO:0016742","hydroxymethyl-, formyl- and related transferase activity","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Shmt1/Gart/Amt",3
"GO:0034046","GO:0034046","poly(G) binding","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Fmr1/Hnrnpu/Dazap1",3
"GO:0036435","GO:0036435","K48-linked polyubiquitin modification-dependent protein binding","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Mindy1/Nploc4/Rnf31",3
"GO:0045322","GO:0045322","unmethylated CpG binding","3/2715","10/17763",0.187199712407333,0.558696816099404,0.47404578335707,"Kmt2a/Kmt2b/Mecp2",3
