"","Name","Chromosome","Type","Start","End","Strand","Alias","Derivation","pvalue","padj","ATG7.vs.GFP_LFC","ATG7.vs.GFP_pvalue","ATG7.vs.GFP_FDR","ATG14.vs.GFP_LFC","ATG14.vs.GFP_pvalue","ATG14.vs.GFP_FDR","ATG7.vs.ATG14_LFC","ATG7.vs.ATG14_pvalue","ATG7.vs.ATG14_FDR","cluster"
"MIMAT0028042","mmu-miR-7068-5p","chr8","miRNA",72470069,72470089,"-","MIMAT0028042","MI0022918",0.155369058400236,0.269970978033058,0.0368703849785352,0.835234434080214,0.952141321282372,0.691186649218339,0.0900039045454915,0.2185298415487,-0.889244064288977,0.133297654710425,0.246528787569864,NA
"MIMAT0028046","mmu-miR-7070-5p","chr8","miRNA",85062086,85062106,"+","MIMAT0028046","MI0022920",5.56475470126102e-05,0.000259688552725514,-2.19081246680063,0.00117574103810926,0.0107141808838779,0.585128924861522,0.149642291729363,0.317323197409186,-4.56697255865926,1.7347232701518e-05,9.71075744271089e-05,1
"MIMAT0028047","mmu-miR-7070-3p","chr8","miRNA",85062152,85062171,"+","MIMAT0028047","MI0022920",0.0495717156101734,0.10957958187512,-0.934860162865546,0.0108399333097138,NA,-0.170308192364133,0.640875144502085,0.808376602724222,-1.33191640162549,0.0367061665037524,0.0852173312800683,NA
"MIMAT0028057","mmu-miR-7075-3p","chr8","miRNA",107096025,107096045,"-","MIMAT0028057","MI0022925",0.543167223114029,0.674578648060972,-0.0391021158369787,0.838152571551384,0.952141321282372,-0.406258016251242,0.284620924396297,0.490917669301183,0.435932650727992,0.381914854951261,0.531151511624067,NA
"MIMAT0028088","mmu-miR-7091-5p","chrX","miRNA",74274083,74274105,"-","MIMAT0028088","MI0022941",0.636494847170268,0.752073195377657,-0.130710482891413,0.48275008095106,NA,0.089937012166999,0.80308315867491,NA,-0.532346926253649,0.344695120295514,0.503121999236757,NA
"MIMAT0028091","mmu-miR-7092-3p","chrX","miRNA",74317406,74317429,"+","MIMAT0028091","MI0022942",0.665985916770815,0.771141587839891,-0.151395277910425,0.441539166755831,0.737779893039801,0.027068196461109,0.940925075415055,0.974872182245833,-0.453147457902302,0.403616086189049,0.556628751699524,NA
"MIMAT0028132","mmu-miR-7117-3p","chr15","miRNA",27571539,27571558,"+","MIMAT0028132","MI0022968",0.110797804784032,0.207041660754718,0.0412350151010263,0.822352288378883,NA,-0.781117976618323,0.0622648356092363,0.173871616418245,1.31350032260569,0.038502925984512,0.0880611475487353,NA
"MIMAT0028448","mmu-miR-7240-5p","chr8","miRNA",70798135,70798155,"+","MIMAT0028448","MI0023735",0.879651717744038,0.917379443787236,-0.0486398834204378,0.798308488032267,0.949928542137282,-0.173847181370141,0.612705150131502,0.79312270162795,0.115722229567846,0.796950595820824,0.866332177104048,NA
"MIMAT0029818","mmu-miR-7656-5p","chr9","miRNA",94751829,94751850,"+","MIMAT0029818","MI0024996",0.224867320440445,0.358236903598226,0.0823332082697886,0.632390075051845,NA,0.63432523850539,0.103607140971132,NA,-0.675116885082536,0.238933486359944,0.381962874388561,NA
"MIMAT0029839","mmu-miR-7666-3p","chr8","miRNA",40307875,40307893,"-","MIMAT0029839","MI0025006",0.926254608331743,0.946746966923154,0.0663843031930096,0.699400060058837,NA,0.0514975514984682,0.880391396971577,NA,0.125921577202065,0.816753780278875,0.88223350455957,NA
"MIMAT0029885","mmu-miR-7682-3p","chr1","miRNA",151442430,151442450,"+","MIMAT0029885","MI0025030",0.00344990340088193,0.0109936031354333,-0.240685598051627,0.215123841030805,0.517580637752205,0.978928424065091,0.0286722823916641,0.0952018902025922,-2.82608706732217,0.000970220700290405,0.00396674304012537,1
"MIMAT0029906","mmu-miR-7688-5p","chr10","miRNA",93433107,93433129,"+","MIMAT0029906","MI0025041",0.741149307254669,0.823103317191483,0.00712191863852043,0.967604104517355,0.985162360635259,-0.188710156833697,0.509511915029804,0.715896488206433,0.253702246836293,0.48255054137405,0.617557756550724,NA
"MIMAT0031396","mmu-miR-8095","chr16","miRNA",22532128,22532149,"-","MIMAT0031396","MI0026022",0.0477093642174938,0.105969837829241,-0.112129159340595,0.565762049104625,0.828228979101616,0.728616763189296,0.0838022074663315,0.210215706864696,-1.36988053090442,0.0212052983087559,0.0544338788875629,NA
"MIMAT0031410","mmu-miR-3535","chr1","miRNA",86352062,86352087,"-","MIMAT0031410","MI0026036",2.23610089581835e-15,4.30449422445033e-14,-0.719282697204493,0.00118208098953582,0.0107141808838779,1.22871419740798,9.02843524067187e-07,1.00215631171458e-05,-2.11757351173149,3.67230218099028e-16,9.98002122127947e-15,1
"MIMAT0031418","mmu-miR-8112","chr6","miRNA",71271745,71271764,"+","MIMAT0031418","MI0026044",0.825443554438339,0.875321904911636,0.0137718795525308,0.941163346841959,0.981380961775757,-0.188784516227757,0.610171890305731,0.792152980396914,0.314941284836932,0.55902081942953,0.677867765292501,NA
"MIMAT0031420","mmu-miR-8114","chr1","miRNA",153899989,153900009,"+","MIMAT0031420","MI0026046",0.684694502295111,0.781058913729238,-0.123635212241046,0.505005491246244,0.782299415530546,-0.289347516398369,0.432529203006871,0.654090527079623,0.0699239441242894,0.897853002786695,0.944893137329051,NA
"MIMAT0031426","mmu-miR-8120","chr3","miRNA",65659328,65659349,"+","MIMAT0031426","MI0026052",0.0635401134903224,0.136537360151297,0.351782917278827,0.115116001908168,NA,1.15963221514707,0.0151608239759908,0.0580293607356889,-0.516835482993253,0.353877376542738,0.510910462383577,NA
"MIMAT0035718","mmu-miR-935","chr7","miRNA",3415120,3415143,"+","MIMAT0035718","MI0030346",0.00623798767854646,0.0185849944006577,1.18271279285046,0.00319259469380048,0.0277560273379389,0.25425369758496,0.492018585362484,0.704643630960809,1.28802991279943,0.0251848904961346,0.06201314937574,3
"MIMAT0036462","mmu-miR-9769-3p","chr7","miRNA",30552871,30552892,"+","MIMAT0036462","MI0031121",0.0283011785207058,0.0710605678074245,0.217688841384417,0.263950803698474,NA,-0.624856239137119,0.0914745611065738,NA,1.7912880844382,0.0120480932913595,0.0344341153742632,3
"MIMAT0048641","mmu-miR-1271-5p","chr13","miRNA",54578152,54578173,"+","MIMAT0048641","MI0039503",0.402386938991219,0.550008182881488,0.0149877440485599,0.936203526438502,0.981380961775757,0.458141217671228,0.243019338313688,0.451201380332296,-0.604599072191144,0.272379520556585,0.422279659386384,NA
